run_id,timestamp,random_seed,seed_group,workload_type,traffic_intensity,cache_size_mb,cache_policy,memory_allocation_mb,memory_policy,thread_count,cpu_cores,queue_depth,io_parallelism,request_size_kb,io_scheduler,read_write_ratio,block_size_kb,garbage_collection,gc_aggressiveness,over_provisioning_pct,compression_enabled,compression_level,checksum_enabled,encryption_enabled,adaptive_scheduler,dynamic_cache,predictive_prefetch,advanced_gc,thermal_policy,thermal_limit_c,power_profile,scheduler_type,load_balancing,recovery_mode,automatic_recovery,retry_strategy,max_retries,timing_jitter_ms,timeout_jitter_ms,request_arrival_rate,burst_probability,stress_level,ambient_temperature_c,background_cpu_load_pct,background_memory_load_pct,power_variation_pct,voltage_variation_pct,fault_injection_type,fault_injection_probability,fault_injection_severity,transient_fault,cpu_utilization_pct,memory_utilization_pct,cache_hit_rate_pct,queue_utilization_pct,average_latency_ms,p95_latency_ms,p99_latency_ms,power_consumption_w,device_temperature_c,thermal_throttle_pct,throughput_gbps,execution_time_sec,error_count,timeout_count,recovery_events,data_integrity_errors,watchdog_events,pass_fail,failure_type,reliability_score,performance_score,execution_log,config_aux_01,config_aux_02,config_aux_03,config_aux_04,config_aux_05,config_aux_06,config_aux_07,config_aux_08,config_aux_09,config_aux_10,config_aux_11,config_aux_12,config_aux_13,config_aux_14,config_aux_15,config_aux_16,config_aux_17,config_aux_18,config_aux_19,config_aux_20,config_aux_21,config_aux_22,config_aux_23,config_aux_24,config_aux_25,config_aux_26,config_aux_27,config_aux_28,config_aux_29,config_aux_30,config_aux_31,config_aux_32,config_aux_33,config_aux_34,config_aux_35,config_aux_36,config_aux_37,config_aux_38,config_aux_39,config_aux_40
4293,2026-02-14 17:00:00,49282,2,BURST_TRAFFIC,MEDIUM,2048,ADAPTIVE,16384,DYNAMIC,55,4,1,41,1024,PRIORITY,79.62121184,8,1,9,19.56260173,1,3,1,1,1,1,0,1,BALANCED,70,BALANCED,DYNAMIC,DYNAMIC,BASIC,1,FIXED,3,53.23576174,52.08160561,5400.812571,0.4559089057,1,18.98382284,1.542221878,16.17134585,7.381788118,-0.5349442579,NONE,0.006792716264,1,0,61.94206966,48.4697237,91.84828408,33.4969075,1.374606306,2.423621715,4.104370069,13.5154902,29.40838874,0,8.033126401,430.8970559,1,0,0,0,0,PASS,NONE,0.9788121436,100,[2026-02-14 17:00:00] INFO  Test execution started | [2026-02-14 17:00:00] INFO  Workload initialized: BURST_TRAFFIC | [2026-02-14 17:00:00] INFO  Queue depth: 1 | [2026-02-14 17:00:00] INFO  Cache hit rate: 91.8% | [2026-02-14 17:00:00] INFO  Throughput: 8.03 GB/s | [2026-02-14 17:00:00] PASS  Test execution completed,92,2,24,8,18,51,44,58,59,52,4,90,99,2,95,97,82,2,16,76,42,42,9,13,67,17,14,71,28,96,35,7,49,94,8,57,78,29,11,23
4294,2026-02-14 17:15:00,9435,15,SEQUENTIAL_READ,LOW,128,STATIC,4096,STATIC,7,4,192,53,512,STATIC,100,512,1,3,12.46989077,1,8,0,0,1,0,0,1,BALANCED,90,BALANCED,DYNAMIC,DYNAMIC,NONE,1,FIXED,8,19.9209441,41.34471535,1246.774808,0.1871926805,3,28.97372615,38.75586198,0.2870561547,-4.334673351,-1.00526542,NONE,0.01971845439,6,1,55.13272915,62.33694352,69.34195906,55.94773272,3.325278359,5.631891632,7.024853748,14.15674887,40.16884234,0,10.06353801,430.7305749,0,0,0,0,0,PASS,NONE,0.9045348808,100,[2026-02-14 17:15:00] INFO  Test execution started | [2026-02-14 17:15:00] INFO  Workload initialized: SEQUENTIAL_READ | [2026-02-14 17:15:00] INFO  Queue depth: 192 | [2026-02-14 17:15:00] INFO  Cache hit rate: 69.3% | [2026-02-14 17:15:00] INFO  Throughput: 10.06 GB/s | [2026-02-14 17:15:00] PASS  Test execution completed,72,36,22,10,2,26,1,51,65,23,80,33,38,21,37,51,67,39,93,79,78,90,45,66,43,27,47,86,41,16,41,83,46,32,4,59,99,4,63,26
4295,2026-02-14 17:30:00,92707,7,RANDOM_READ,LOW,2048,ADAPTIVE,16384,DYNAMIC,61,8,16,13,64,DYNAMIC,93.06830273,64,1,10,8.245241848,1,8,1,1,1,1,0,1,RELAXED,65,BALANCED,DYNAMIC,STATIC,ADVANCED,0,EXPONENTIAL,8,40.88192723,7.575010588,2358.517226,0.1313632574,1,34.21411317,4.454727826,30.37702302,2.887227927,-0.4331374301,NONE,0.002236964873,9,0,45.32207432,40.60199054,88.77845943,15.55665982,0.9468525648,1.78646416,2.169782012,9.150081511,42.46410923,0,9.486779333,424.9469779,1,0,0,0,0,PASS,NONE,0.9879509575,100,[2026-02-14 17:30:00] INFO  Test execution started | [2026-02-14 17:30:00] INFO  Workload initialized: RANDOM_READ | [2026-02-14 17:30:00] INFO  Queue depth: 16 | [2026-02-14 17:30:00] INFO  Cache hit rate: 88.8% | [2026-02-14 17:30:00] INFO  Throughput: 9.49 GB/s | [2026-02-14 17:30:00] PASS  Test execution completed,41,94,68,80,54,37,64,89,36,93,6,90,28,82,21,89,5,98,65,21,27,70,76,28,88,59,51,52,97,84,42,38,31,85,2,53,58,74,100,91
4296,2026-02-14 17:45:00,99427,7,RANDOM_WRITE,MEDIUM,64,ADAPTIVE,1024,STATIC,2,8,32,4,128,DYNAMIC,7.1919437,128,1,2,21.52430861,1,1,1,1,0,1,1,1,RELAXED,65,PERFORMANCE,PRIORITY,DYNAMIC,NONE,1,FIXED,6,18.11464912,55.79900902,1604.920126,0.2088810378,2,31.45252255,44.0101481,25.75717775,-3.421349516,-0.4144305656,NONE,0.01623981704,8,0,50.43663459,55.33800497,65.62403939,26.39928392,2.440316024,4.209447961,5.603708094,10.60480032,45.58310407,0,7.601498516,432.7802148,0,0,0,0,0,PASS,NONE,0.9788866495,90.97250761,[2026-02-14 17:45:00] INFO  Test execution started | [2026-02-14 17:45:00] INFO  Workload initialized: RANDOM_WRITE | [2026-02-14 17:45:00] INFO  Queue depth: 32 | [2026-02-14 17:45:00] INFO  Cache hit rate: 65.6% | [2026-02-14 17:45:00] INFO  Throughput: 7.60 GB/s | [2026-02-14 17:45:00] PASS  Test execution completed,80,25,43,26,59,86,75,59,87,37,70,61,100,73,85,14,40,81,55,14,13,61,46,10,98,6,94,62,86,97,30,25,100,40,7,99,84,46,7,40
4297,2026-02-14 18:00:00,44550,10,SEQUENTIAL_READ,MEDIUM,1024,ADAPTIVE,2048,DYNAMIC,3,16,64,31,4,DYNAMIC,97.82818174,16,1,3,7.063763538,1,5,0,0,1,1,0,1,AGGRESSIVE,70,BALANCED,FIFO,STATIC,BASIC,1,FIXED,7,28.43607091,16.62830501,1884.45097,0.01749107913,5,33.92312059,26.19162811,47.68793135,-3.335316699,-1.049435951,NONE,0.001950637351,4,0,58.33905629,60.34445533,86.4916192,36.48411603,1.613908149,2.335963225,3.79448456,11.81292348,52.38071675,0,9.770550435,427.3964177,1,0,0,0,0,PASS,NONE,0.9743986931,100,[2026-02-14 18:00:00] INFO  Test execution started | [2026-02-14 18:00:00] INFO  Workload initialized: SEQUENTIAL_READ | [2026-02-14 18:00:00] INFO  Queue depth: 64 | [2026-02-14 18:00:00] INFO  Cache hit rate: 86.5% | [2026-02-14 18:00:00] INFO  Throughput: 9.77 GB/s | [2026-02-14 18:00:00] PASS  Test execution completed,86,81,98,59,89,10,15,87,61,70,96,49,19,28,16,76,75,42,40,9,3,93,59,88,76,55,38,63,48,22,87,84,49,53,56,32,50,78,2,40
4298,2026-02-14 18:15:00,77010,10,RECOVERY_TEST,MEDIUM,256,PREDICTIVE,1024,ADAPTIVE,5,4,8,11,32,DYNAMIC,58.0251725,256,1,6,19.72607394,0,2,1,1,1,1,0,0,BALANCED,75,BALANCED,PRIORITY,DYNAMIC,BASIC,1,NONE,10,32.55618307,14.25357273,1817.708068,0.1861418212,8,34.68763525,7.248500269,33.54814524,-1.579580714,0.1547501142,NONE,0.01954681698,7,0,43.94386652,49.39885563,73.10224719,21.63170104,1.133486158,1.969379865,3.46755039,8.953504198,50.64505683,0,8.21378184,444.7118709,0,0,0,0,0,PASS,NONE,1,98.71147811,[2026-02-14 18:15:00] INFO  Test execution started | [2026-02-14 18:15:00] INFO  Workload initialized: RECOVERY_TEST | [2026-02-14 18:15:00] INFO  Queue depth: 8 | [2026-02-14 18:15:00] INFO  Cache hit rate: 73.1% | [2026-02-14 18:15:00] INFO  Throughput: 8.21 GB/s | [2026-02-14 18:15:00] PASS  Test execution completed,27,38,0,48,41,4,11,20,77,49,9,76,79,12,27,7,64,61,12,62,4,71,39,57,0,5,55,31,27,10,38,0,16,71,47,90,28,89,2,32
4299,2026-02-14 18:30:00,3630,10,BURST_TRAFFIC,MEDIUM,2048,PREDICTIVE,16384,DYNAMIC,60,2,4,56,1024,DYNAMIC,52.11752686,256,1,4,17.83636936,0,4,1,1,1,1,0,0,BALANCED,90,PERFORMANCE,DYNAMIC,DYNAMIC,BASIC,1,FIXED,6,49.89449083,41.3015061,2148.827413,0.7370931989,3,31.95736428,27.11069529,23.34793838,4.822566888,0.05724193121,NONE,0.009991375863,10,0,84.98660197,56.91176407,94.30182077,28.76064826,1.100875439,1.72615496,2.837698999,16.98929244,50.04151249,0,9.23281613,421.9862107,0,0,0,0,0,PASS,NONE,0.9716899642,100,[2026-02-14 18:30:00] INFO  Test execution started | [2026-02-14 18:30:00] INFO  Workload initialized: BURST_TRAFFIC | [2026-02-14 18:30:00] INFO  Queue depth: 4 | [2026-02-14 18:30:00] INFO  Cache hit rate: 94.3% | [2026-02-14 18:30:00] INFO  Throughput: 9.23 GB/s | [2026-02-14 18:30:00] PASS  Test execution completed,63,67,2,38,45,16,64,11,36,65,24,55,73,17,22,78,67,90,33,94,80,5,11,77,38,7,21,13,39,27,32,96,44,23,66,83,86,32,66,12
4300,2026-02-14 18:45:00,9328,8,SEQUENTIAL_READ,HIGH,1024,STATIC,8192,STATIC,1,16,8,11,16,PRIORITY,99.91249814,64,1,8,7.394242774,1,6,1,1,1,0,0,1,BALANCED,80,BALANCED,FIFO,STATIC,ADVANCED,1,FIXED,9,9.547132832,15.23717207,4472.646303,0.04071490355,1,29.89308983,28.54350484,42.74727699,1.210295355,-1.654136766,NONE,0.0001124855972,4,0,57.0403563,50.47183304,75.40994013,31.78215027,1.523322359,2.06175131,2.972481393,10.52026298,43.2726648,0,7.860611744,425.2312667,0,0,0,0,0,PASS,NONE,0.9828648473,94.64341735,[2026-02-14 18:45:00] INFO  Test execution started | [2026-02-14 18:45:00] INFO  Workload initialized: SEQUENTIAL_READ | [2026-02-14 18:45:00] INFO  Queue depth: 8 | [2026-02-14 18:45:00] INFO  Cache hit rate: 75.4% | [2026-02-14 18:45:00] INFO  Throughput: 7.86 GB/s | [2026-02-14 18:45:00] PASS  Test execution completed,55,75,20,87,12,91,55,15,34,70,46,1,53,81,37,85,55,55,29,74,5,53,92,19,20,66,11,32,57,30,47,30,82,63,59,68,90,15,4,71
4301,2026-02-14 19:00:00,27657,17,HEAVY_LOAD,HIGH,64,PREDICTIVE,4096,DYNAMIC,57,8,1,12,64,DYNAMIC,54.21068104,1024,1,4,12.83649163,1,2,1,1,1,1,0,1,BALANCED,75,BALANCED,DYNAMIC,STATIC,BASIC,1,FIXED,8,46.52872595,25.20213666,5013.982405,0.2149149953,6,23.66350601,5.002437479,38.19812166,-2.220912291,-1.088639395,NONE,0.01933028617,6,0,74.90977432,60.1431112,80.01822244,30.28512165,0.8644417344,1.432502265,2.500036162,11.58926496,42.52582237,0,7.973620464,445.011755,1,0,0,0,0,PASS,NONE,0.9629507564,100,[2026-02-14 19:00:00] INFO  Test execution started | [2026-02-14 19:00:00] INFO  Workload initialized: HEAVY_LOAD | [2026-02-14 19:00:00] INFO  Queue depth: 1 | [2026-02-14 19:00:00] INFO  Cache hit rate: 80.0% | [2026-02-14 19:00:00] INFO  Throughput: 7.97 GB/s | [2026-02-14 19:00:00] PASS  Test execution completed,10,2,31,5,15,99,96,77,79,56,82,28,43,89,84,19,7,61,69,16,39,87,5,24,67,35,26,7,31,34,43,3,12,8,80,89,0,0,41,61
4302,2026-02-14 19:15:00,65623,3,RANDOM_WRITE,HIGH,64,PREDICTIVE,1024,ADAPTIVE,3,8,1,11,256,DYNAMIC,23.01167419,8,1,10,13.67040386,1,4,1,1,1,1,1,0,BALANCED,80,PERFORMANCE,PRIORITY,DYNAMIC,BASIC,1,NONE,9,25.80213106,226.3726304,7143.137997,0.1119571788,3,29.13443446,36.20472817,33.9894492,2.186748823,-1.528350379,NONE,0.01009416096,10,0,61.08499802,57.13215264,72.00423785,26.52582874,2.093898023,4.038498968,6.577881448,13.76741587,47.60184633,0,7.159281701,441.0570407,0,0,0,0,0,PASS,NONE,0.960906436,93.07008177,[2026-02-14 19:15:00] INFO  Test execution started | [2026-02-14 19:15:00] INFO  Workload initialized: RANDOM_WRITE | [2026-02-14 19:15:00] INFO  Queue depth: 1 | [2026-02-14 19:15:00] INFO  Cache hit rate: 72.0% | [2026-02-14 19:15:00] INFO  Throughput: 7.16 GB/s | [2026-02-14 19:15:00] PASS  Test execution completed,56,19,3,16,86,72,66,42,34,92,96,63,8,74,62,68,96,92,97,63,11,17,81,69,87,62,47,22,13,24,50,23,18,23,47,47,64,48,17,23
4303,2026-02-14 19:30:00,13343,3,RANDOM_READ,HIGH,512,ADAPTIVE,1024,DYNAMIC,46,16,128,57,16,PRIORITY,79.1265852,32,1,10,27.89897434,0,5,0,1,1,1,0,1,BALANCED,70,BALANCED,PRIORITY,DYNAMIC,ADVANCED,0,NONE,1,10.80644221,34.45824308,5166.074482,0.175081311,2,39.37803576,21.99496905,33.15521981,-1.771347192,-1.257327354,NONE,0.009998747533,5,0,79.68920794,77.49128718,71.9262493,54.77050169,2.738118221,5.100025895,6.690952766,16.59770131,59.30514705,0,9.434778165,424.2672228,0,0,0,0,0,PASS,NONE,0.9617734995,100,[2026-02-14 19:30:00] INFO  Test execution started | [2026-02-14 19:30:00] INFO  Workload initialized: RANDOM_READ | [2026-02-14 19:30:00] INFO  Queue depth: 128 | [2026-02-14 19:30:00] INFO  Cache hit rate: 71.9% | [2026-02-14 19:30:00] INFO  Throughput: 9.43 GB/s | [2026-02-14 19:30:00] PASS  Test execution completed,81,81,19,71,54,81,71,54,50,34,13,41,37,69,23,74,96,31,75,30,83,96,90,72,83,54,44,5,44,79,89,8,100,33,39,5,65,1,87,21
4304,2026-02-14 19:45:00,3418,18,MIXED_IO,HIGH,128,STATIC,16384,DYNAMIC,29,8,256,6,512,DYNAMIC,35.22683311,1024,1,1,25.60224263,1,9,1,1,0,0,0,1,BALANCED,90,PERFORMANCE,DYNAMIC,DYNAMIC,BASIC,1,NONE,9,38.29899544,19.3633031,3779.46981,0.2457815582,1,28.50835575,32.76361075,18.83660036,-1.609472917,1.116845409,NONE,0.01971401381,7,0,70.81438851,66.86052636,61.53887097,94.51558884,3.327261347,4.806844536,6.615358312,12.37521305,41.38236285,0,8.41170125,431.4212565,0,0,0,0,0,PASS,NONE,0.519728573,97.27288837,[2026-02-14 19:45:00] INFO  Test execution started | [2026-02-14 19:45:00] INFO  Workload initialized: MIXED_IO | [2026-02-14 19:45:00] INFO  Queue depth: 256 | [2026-02-14 19:45:00] INFO  Cache hit rate: 61.5% | [2026-02-14 19:45:00] WARN  Queue utilization exceeded 90% | [2026-02-14 19:45:00] INFO  Throughput: 8.41 GB/s | [2026-02-14 19:45:00] PASS  Test execution completed,79,95,40,22,14,1,99,55,77,98,20,61,96,82,33,79,59,78,91,69,82,90,70,62,6,43,44,66,22,24,12,14,5,81,100,57,62,13,56,30
4305,2026-02-14 20:00:00,66878,18,SEQUENTIAL_READ,HIGH,64,STATIC,16384,ADAPTIVE,16,16,32,31,4,DYNAMIC,86.78979059,1024,0,4,22.49700114,0,1,1,1,0,0,0,0,AGGRESSIVE,80,PERFORMANCE,DYNAMIC,STATIC,NONE,0,FIXED,7,42.12621669,33.91203599,7867.500781,0.05044927703,6,26.7991869,15.00774583,36.69514189,-1.830882591,0.1697829042,MEMORY,0.1860344499,9,0,64.31989874,49.98105948,70.0652723,36.61042041,1.875192412,3.298225398,4.54103446,13.88001654,47.03130913,0,7.92414692,441.1616242,0,0,0,0,0,PASS,NONE,0.9598562037,99.83228023,[2026-02-14 20:00:00] INFO  Test execution started | [2026-02-14 20:00:00] INFO  Workload initialized: SEQUENTIAL_READ | [2026-02-14 20:00:00] INFO  Queue depth: 32 | [2026-02-14 20:00:00] INFO  Cache hit rate: 70.1% | [2026-02-14 20:00:00] INFO  Throughput: 7.92 GB/s | [2026-02-14 20:00:00] PASS  Test execution completed,49,68,43,53,74,63,48,84,28,46,29,42,18,55,6,18,80,83,69,87,65,70,39,80,41,5,74,5,23,9,82,84,88,12,90,67,67,33,12,65
4306,2026-02-14 20:15:00,77019,19,RANDOM_WRITE,MEDIUM,2048,ADAPTIVE,2048,STATIC,44,16,16,59,1024,PRIORITY,22.79583657,1024,1,7,17.10360816,1,9,1,1,0,1,1,1,BALANCED,80,EFFICIENCY,PRIORITY,DYNAMIC,NONE,1,FIXED,1,19.14614904,99.31925401,5495.939329,0.05316192291,7,32.78626369,35.84642622,9.612611444,-1.912116247,0.7906566401,NONE,0.01274388763,6,0,72.86493324,62.85538412,86.33451167,21.4513162,2.154572594,3.970248522,6.23150465,14.19829697,52.72859832,0,8.422833378,441.1591725,0,0,0,0,0,PASS,NONE,0.9437765248,99.84216089,[2026-02-14 20:15:00] INFO  Test execution started | [2026-02-14 20:15:00] INFO  Workload initialized: RANDOM_WRITE | [2026-02-14 20:15:00] INFO  Queue depth: 16 | [2026-02-14 20:15:00] INFO  Cache hit rate: 86.3% | [2026-02-14 20:15:00] INFO  Throughput: 8.42 GB/s | [2026-02-14 20:15:00] PASS  Test execution completed,91,89,57,23,85,57,43,89,47,84,75,56,82,88,33,92,45,3,48,2,50,5,44,90,63,20,52,37,93,83,61,61,67,3,86,13,66,99,8,87
4307,2026-02-14 20:30:00,73922,2,STRESS_TEST,LOW,1024,STATIC,12288,DYNAMIC,46,16,16,21,8,DYNAMIC,36.90517229,1024,1,10,24.75794461,1,5,1,1,0,0,0,1,AGGRESSIVE,80,PERFORMANCE,DYNAMIC,STATIC,ADVANCED,1,NONE,4,120.0138752,48.23161893,2183.890188,0.05326635939,10,34.01085002,9.116471337,28.59253362,0.5931698586,-2.387418523,NONE,0.01828688238,2,1,58.88931294,42.58377531,75.84172302,10.9116183,1.418584475,2.400453987,4.054516224,13.67167691,60.08691848,0,8.504390018,445.0587256,0,0,0,0,0,PASS,NONE,0.9655712211,100,[2026-02-14 20:30:00] INFO  Test execution started | [2026-02-14 20:30:00] INFO  Workload initialized: STRESS_TEST | [2026-02-14 20:30:00] INFO  Queue depth: 16 | [2026-02-14 20:30:00] INFO  Cache hit rate: 75.8% | [2026-02-14 20:30:00] INFO  Throughput: 8.50 GB/s | [2026-02-14 20:30:00] PASS  Test execution completed,12,57,61,26,42,63,64,92,90,94,16,71,85,100,20,90,36,41,59,30,48,52,52,81,84,11,100,84,28,56,31,36,57,87,22,63,31,40,39,67
4308,2026-02-14 20:45:00,79923,3,RECOVERY_TEST,LOW,64,STATIC,2048,ADAPTIVE,27,32,192,23,1024,STATIC,54.73920883,32,0,6,22.40446942,1,4,1,1,1,0,0,1,BALANCED,75,BALANCED,PRIORITY,STATIC,BASIC,1,FIXED,1,58.52075259,84.70467848,1900.912792,0.1280458007,7,29.90739547,32.81827355,30.39208883,-4.60992675,1.075761174,NONE,0.01048839208,7,0,50.23254637,60.76891804,68.58721276,68.87671632,3.457715199,5.800973579,7.212952103,10.27504604,48.75770413,0,9.392183541,440.459349,0,0,0,0,0,PASS,NONE,0.8948516617,100,[2026-02-14 20:45:00] INFO  Test execution started | [2026-02-14 20:45:00] INFO  Workload initialized: RECOVERY_TEST | [2026-02-14 20:45:00] INFO  Queue depth: 192 | [2026-02-14 20:45:00] INFO  Cache hit rate: 68.6% | [2026-02-14 20:45:00] INFO  Throughput: 9.39 GB/s | [2026-02-14 20:45:00] PASS  Test execution completed,71,92,26,23,53,77,42,67,15,14,16,25,48,80,5,46,12,22,16,19,6,82,11,3,27,49,9,82,47,84,5,73,37,72,83,31,95,85,54,43
4309,2026-02-14 21:00:00,80286,6,SEQUENTIAL_WRITE,MEDIUM,512,STATIC,16384,ADAPTIVE,7,2,8,44,4,PRIORITY,11.74603176,512,1,8,24.75923088,1,9,1,1,0,0,0,0,RELAXED,90,BALANCED,PRIORITY,DYNAMIC,BASIC,1,FIXED,9,18.42239561,181.6325992,2377.276219,0.01384568608,5,25.37518697,44.00434353,34.29733748,2.221405432,2.268790311,NONE,0.01258117321,3,0,70.43710062,43.50814493,60.09236433,25.9917964,1.75748182,3.510619636,5.579316847,12.86643346,44.20717692,0,7.029119573,443.947289,0,0,0,0,0,PASS,NONE,0.9541223758,85.94919863,[2026-02-14 21:00:00] INFO  Test execution started | [2026-02-14 21:00:00] INFO  Workload initialized: SEQUENTIAL_WRITE | [2026-02-14 21:00:00] INFO  Queue depth: 8 | [2026-02-14 21:00:00] INFO  Cache hit rate: 60.1% | [2026-02-14 21:00:00] INFO  Throughput: 7.03 GB/s | [2026-02-14 21:00:00] PASS  Test execution completed,37,36,80,100,24,16,92,71,15,6,61,37,40,0,34,77,44,61,67,83,47,7,13,16,7,55,61,15,98,55,33,42,1,54,34,16,34,37,0,75
4310,2026-02-14 21:15:00,60242,2,BURST_TRAFFIC,MEDIUM,128,ADAPTIVE,1024,STATIC,17,4,256,8,4,DYNAMIC,37.08162815,16,1,5,13.70191264,1,8,1,1,1,1,1,1,BALANCED,90,PERFORMANCE,PRIORITY,STATIC,BASIC,1,FIXED,9,16.54775224,87.24461321,3888.175443,0.541052934,2,19.84957706,42.09982952,10.76107984,2.980282761,0.9018660942,NONE,0.01693710948,5,0,56.59967005,73.24659225,81.07767806,85.45305454,3.521426197,5.938200231,6.85222921,12.94437531,32.96127532,0,9.557607578,431.4065137,0,0,0,0,0,PASS,NONE,0.7829962424,100,[2026-02-14 21:15:00] INFO  Test execution started | [2026-02-14 21:15:00] INFO  Workload initialized: BURST_TRAFFIC | [2026-02-14 21:15:00] INFO  Queue depth: 256 | [2026-02-14 21:15:00] INFO  Cache hit rate: 81.1% | [2026-02-14 21:15:00] INFO  Throughput: 9.56 GB/s | [2026-02-14 21:15:00] PASS  Test execution completed,65,62,85,74,47,60,51,35,53,11,23,3,54,17,81,61,19,30,19,3,32,71,34,14,83,32,23,24,98,62,99,72,83,81,0,24,86,43,75,90
4311,2026-02-14 21:30:00,51942,2,RANDOM_READ,LOW,1024,ADAPTIVE,1024,ADAPTIVE,2,16,8,37,256,STATIC,85.69822376,32,1,8,6.392213724,0,9,1,1,0,1,1,1,BALANCED,65,PERFORMANCE,PRIORITY,STATIC,BASIC,1,NONE,2,18.6777671,11.65783317,1740.872607,0.0967277138,6,39.18032333,22.77828041,19.05191282,-1.966550831,0.478222419,NONE,0.008804764349,9,0,51.03668385,51.03633549,81.31952213,11.28090051,1.551940774,2.212626735,3.522741511,13.7490666,59.521183,0,8.108946646,440.0537047,0,0,0,0,0,PASS,NONE,0.976015455,96.71482338,[2026-02-14 21:30:00] INFO  Test execution started | [2026-02-14 21:30:00] INFO  Workload initialized: RANDOM_READ | [2026-02-14 21:30:00] INFO  Queue depth: 8 | [2026-02-14 21:30:00] INFO  Cache hit rate: 81.3% | [2026-02-14 21:30:00] INFO  Throughput: 8.11 GB/s | [2026-02-14 21:30:00] PASS  Test execution completed,35,71,63,76,4,35,5,1,16,62,31,85,84,77,27,7,9,99,9,20,63,10,36,31,39,38,13,51,53,41,79,4,29,68,41,95,85,78,82,34
4312,2026-02-14 21:45:00,85687,7,MIXED_IO,HIGH,64,STATIC,4096,STATIC,40,16,32,46,128,STATIC,32.69134998,1024,1,4,10.53147668,1,9,1,1,0,0,1,0,AGGRESSIVE,75,BALANCED,DYNAMIC,STATIC,ADVANCED,1,EXPONENTIAL,5,16.9103078,8.201597762,3889.197649,0.07060880627,5,25.56116461,30.73371472,27.96366554,2.345554432,0.6155607246,NONE,0.01856332518,6,1,80.28275009,63.71816013,57.94228488,43.90178463,2.506004019,4.856715974,5.861252824,15.50010497,46.88730389,0,8.064175083,441.667974,0,0,0,0,0,PASS,NONE,0.9581032754,90.38829661,[2026-02-14 21:45:00] INFO  Test execution started | [2026-02-14 21:45:00] INFO  Workload initialized: MIXED_IO | [2026-02-14 21:45:00] INFO  Queue depth: 32 | [2026-02-14 21:45:00] INFO  Cache hit rate: 57.9% | [2026-02-14 21:45:00] INFO  Throughput: 8.06 GB/s | [2026-02-14 21:45:00] PASS  Test execution completed,9,16,57,66,38,49,3,19,9,8,69,61,89,67,67,13,29,94,7,15,48,17,8,55,0,16,17,50,31,31,65,96,33,34,32,7,80,80,85,91
4313,2026-02-14 22:00:00,34803,3,RANDOM_READ,HIGH,256,PREDICTIVE,2048,DYNAMIC,23,8,8,27,128,PRIORITY,92.27865664,8,1,4,17.81292158,1,5,0,1,1,1,0,1,AGGRESSIVE,90,BALANCED,DYNAMIC,DYNAMIC,ADVANCED,1,NONE,3,23.64028688,145.5173155,2314.328897,0.1662570431,4,39.62323731,5.915581748,15.09722694,5.028380825,-0.1559486595,NONE,0.01757586053,6,0,56.30863824,60.06589156,73.91741403,29.95470666,1.417185745,2.356062646,3.375902696,11.55499898,55.50244418,0,9.171622611,429.1596691,0,0,0,0,0,PASS,NONE,0.9617582365,100,[2026-02-14 22:00:00] INFO  Test execution started | [2026-02-14 22:00:00] INFO  Workload initialized: RANDOM_READ | [2026-02-14 22:00:00] INFO  Queue depth: 8 | [2026-02-14 22:00:00] INFO  Cache hit rate: 73.9% | [2026-02-14 22:00:00] INFO  Throughput: 9.17 GB/s | [2026-02-14 22:00:00] PASS  Test execution completed,99,42,65,47,45,65,74,59,34,73,37,97,95,91,81,49,60,82,37,56,13,38,63,81,13,64,28,25,92,51,87,62,12,47,61,30,93,39,88,76
4314,2026-02-14 22:15:00,9789,9,MIXED_IO,MEDIUM,256,STATIC,12288,DYNAMIC,41,8,32,24,256,STATIC,43.82311845,32,1,4,27.11743476,1,7,1,1,1,0,0,0,BALANCED,70,BALANCED,DYNAMIC,STATIC,BASIC,1,FIXED,6,6.556308363,112.1705422,3224.115373,0.1188102073,7,37.66989926,11.42720434,37.65708316,0.4850410408,-1.603067764,IO,0.1258909946,9,1,68.9230168,41.87315916,55.93926818,19.33168176,2.197954828,3.668082525,4.644205387,12.60299734,58.60016737,0,7.979128803,441.9193553,0,0,0,0,0,PASS,NONE,0.9589699109,91.48108669,[2026-02-14 22:15:00] INFO  Test execution started | [2026-02-14 22:15:00] INFO  Workload initialized: MIXED_IO | [2026-02-14 22:15:00] INFO  Queue depth: 32 | [2026-02-14 22:15:00] INFO  Cache hit rate: 55.9% | [2026-02-14 22:15:00] INFO  Throughput: 7.98 GB/s | [2026-02-14 22:15:00] PASS  Test execution completed,53,59,60,55,39,5,74,8,91,22,48,89,20,57,54,86,73,1,33,40,62,46,95,64,78,36,10,72,93,100,93,88,7,3,11,12,85,9,33,10
